review_id,user_id,technician_id,rating_value,review_text,created_at,device_id,ip_address,service_status
813,120,10,5,"This was a very professional service, thank you!",2026-04-09 08:00:00,DEV-8774,192.168.1.152,completed
814,171,15,5,"This was a very professional service, thank you!",2026-04-08 17:00:00,DEV-6667,192.168.1.138,completed
815,189,15,5,Good,2026-04-04 03:00:00,DEV-FRAUD,192.168.1.116,completed
816,100,12,5,"This was a very professional service, thank you!",2026-04-07 18:00:00,DEV-5864,192.168.1.167,completed
817,118,13,2,"This was a very professional service, thank you!",2026-04-07 14:00:00,DEV-2603,192.168.1.90,completed
818,142,14,1,"This was a very professional service, thank you!",2026-04-07 16:00:00,DEV-5844,192.168.1.193,completed
819,189,14,3,"This was a very professional service, thank you!",2026-04-08 19:00:00,DEV-3679,192.168.1.212,completed
820,123,18,2,"This was a very professional service, thank you!",2026-04-04 19:00:00,DEV-6112,192.168.1.166,completed
821,131,11,3,"This was a very professional service, thank you!",2026-04-04 20:00:00,DEV-8597,192.168.1.77,completed
822,173,16,5,Good,2026-04-01 04:00:00,DEV-FRAUD,192.168.1.226,pending
823,158,11,3,"This was a very professional service, thank you!",2026-04-03 12:00:00,DEV-8327,192.168.1.74,completed
824,160,12,3,"This was a very professional service, thank you!",2026-04-08 12:00:00,DEV-3998,192.168.1.51,completed
825,112,11,2,"This was a very professional service, thank you!",2026-04-08 09:00:00,DEV-6541,192.168.1.113,completed
826,114,15,3,"This was a very professional service, thank you!",2026-04-04 18:00:00,DEV-5551,192.168.1.189,completed
827,126,15,4,"This was a very professional service, thank you!",2026-04-09 14:00:00,DEV-1199,192.168.1.205,completed
828,144,12,3,"This was a very professional service, thank you!",2026-04-04 11:00:00,DEV-1938,192.168.1.146,completed
829,125,10,3,"This was a very professional service, thank you!",2026-04-11 17:00:00,DEV-7851,192.168.1.78,completed
830,172,13,5,Good,2026-04-10 03:00:00,DEV-FRAUD,192.168.1.43,pending
831,129,10,5,Good,2026-04-02 04:00:00,DEV-FRAUD,192.168.1.27,completed
832,198,14,5,Good,2026-04-01 04:00:00,DEV-FRAUD,192.168.1.240,pending
833,142,16,5,"This was a very professional service, thank you!",2026-04-06 12:00:00,DEV-2192,192.168.1.98,completed
834,133,15,1,"This was a very professional service, thank you!",2026-04-07 13:00:00,DEV-4360,192.168.1.175,completed
835,149,11,1,"This was a very professional service, thank you!",2026-04-05 17:00:00,DEV-5822,192.168.1.244,completed
836,130,20,2,"This was a very professional service, thank you!",2026-04-09 12:00:00,DEV-4616,192.168.1.83,completed
837,113,19,3,"This was a very professional service, thank you!",2026-04-02 16:00:00,DEV-7177,192.168.1.89,completed
838,162,17,5,"This was a very professional service, thank you!",2026-04-09 08:00:00,DEV-6552,192.168.1.117,completed
839,170,17,3,"This was a very professional service, thank you!",2026-04-09 08:00:00,DEV-3235,192.168.1.195,completed
840,112,12,1,"This was a very professional service, thank you!",2026-04-06 12:00:00,DEV-6507,192.168.1.131,completed
841,190,11,5,"This was a very professional service, thank you!",2026-04-06 11:00:00,DEV-7458,192.168.1.116,completed
842,112,11,2,"This was a very professional service, thank you!",2026-04-06 11:00:00,DEV-8201,192.168.1.26,completed
843,131,11,1,"This was a very professional service, thank you!",2026-04-05 16:00:00,DEV-8105,192.168.1.126,completed
844,108,12,4,"This was a very professional service, thank you!",2026-04-07 20:00:00,DEV-6533,192.168.1.67,completed
845,151,10,5,Good,2026-04-01 05:00:00,DEV-FRAUD,192.168.1.137,completed
846,131,11,3,"This was a very professional service, thank you!",2026-04-04 08:00:00,DEV-1932,192.168.1.113,completed
847,129,17,3,"This was a very professional service, thank you!",2026-04-02 18:00:00,DEV-8049,192.168.1.229,completed
848,172,12,4,"This was a very professional service, thank you!",2026-04-04 14:00:00,DEV-5766,192.168.1.10,completed
849,126,11,4,"This was a very professional service, thank you!",2026-04-07 09:00:00,DEV-4078,192.168.1.128,completed
850,142,15,5,"This was a very professional service, thank you!",2026-04-11 14:00:00,DEV-5188,192.168.1.53,completed
851,109,14,5,"This was a very professional service, thank you!",2026-04-03 13:00:00,DEV-4621,192.168.1.90,completed
852,139,17,2,"This was a very professional service, thank you!",2026-04-10 20:00:00,DEV-5422,192.168.1.20,completed
853,165,17,1,"This was a very professional service, thank you!",2026-04-02 11:00:00,DEV-3067,192.168.1.192,completed
854,191,11,5,Good,2026-04-05 01:00:00,DEV-FRAUD,192.168.1.182,completed
855,100,18,5,Good,2026-04-09 05:00:00,DEV-FRAUD,192.168.1.174,completed
856,180,10,4,"This was a very professional service, thank you!",2026-04-08 13:00:00,DEV-7059,192.168.1.224,completed
857,167,19,5,Good,2026-04-05 01:00:00,DEV-FRAUD,192.168.1.184,completed
858,110,18,5,Good,2026-04-11 03:00:00,DEV-FRAUD,192.168.1.219,completed
859,108,20,5,Good,2026-04-04 03:00:00,DEV-FRAUD,192.168.1.107,pending
860,124,16,4,"This was a very professional service, thank you!",2026-04-06 18:00:00,DEV-6090,192.168.1.181,completed
861,138,12,2,"This was a very professional service, thank you!",2026-04-01 15:00:00,DEV-5907,192.168.1.130,completed
862,123,17,1,"This was a very professional service, thank you!",2026-04-08 19:00:00,DEV-2289,192.168.1.239,completed
863,142,12,5,"This was a very professional service, thank you!",2026-04-02 18:00:00,DEV-6752,192.168.1.168,completed
864,162,16,4,"This was a very professional service, thank you!",2026-04-07 15:00:00,DEV-8403,192.168.1.12,completed
865,113,20,2,"This was a very professional service, thank you!",2026-04-05 15:00:00,DEV-8615,192.168.1.45,completed
866,107,10,4,"This was a very professional service, thank you!",2026-04-04 13:00:00,DEV-3623,192.168.1.132,completed
867,166,14,5,"This was a very professional service, thank you!",2026-04-04 20:00:00,DEV-6634,192.168.1.13,completed
868,129,19,1,"This was a very professional service, thank you!",2026-04-10 15:00:00,DEV-1340,192.168.1.113,completed
869,173,17,3,"This was a very professional service, thank you!",2026-04-02 10:00:00,DEV-6984,192.168.1.139,completed
870,115,10,5,Good,2026-04-05 03:00:00,DEV-FRAUD,192.168.1.160,completed
871,102,16,5,"This was a very professional service, thank you!",2026-04-02 13:00:00,DEV-4255,192.168.1.171,completed
872,176,16,3,"This was a very professional service, thank you!",2026-04-03 14:00:00,DEV-3983,192.168.1.222,completed
873,197,16,1,"This was a very professional service, thank you!",2026-04-06 14:00:00,DEV-7296,192.168.1.130,completed
874,159,12,1,"This was a very professional service, thank you!",2026-04-06 17:00:00,DEV-1940,192.168.1.216,completed
875,173,10,5,Good,2026-04-02 03:00:00,DEV-FRAUD,192.168.1.212,pending
876,120,18,4,"This was a very professional service, thank you!",2026-04-10 20:00:00,DEV-1435,192.168.1.228,completed
877,194,19,1,"This was a very professional service, thank you!",2026-04-09 09:00:00,DEV-4209,192.168.1.247,completed
878,112,19,5,Good,2026-04-02 02:00:00,DEV-FRAUD,192.168.1.200,completed
879,176,12,5,"This was a very professional service, thank you!",2026-04-11 17:00:00,DEV-7931,192.168.1.239,completed
880,149,19,1,"This was a very professional service, thank you!",2026-04-07 14:00:00,DEV-6773,192.168.1.178,completed
881,143,18,5,Good,2026-04-08 01:00:00,DEV-FRAUD,192.168.1.75,completed
882,183,19,2,"This was a very professional service, thank you!",2026-04-10 17:00:00,DEV-3105,192.168.1.211,completed
883,125,12,5,"This was a very professional service, thank you!",2026-04-10 08:00:00,DEV-6512,192.168.1.40,completed
884,177,15,5,Good,2026-04-03 04:00:00,DEV-FRAUD,192.168.1.88,completed
885,196,18,1,"This was a very professional service, thank you!",2026-04-11 16:00:00,DEV-6520,192.168.1.132,completed
886,180,14,4,"This was a very professional service, thank you!",2026-04-04 18:00:00,DEV-7656,192.168.1.47,completed
887,161,12,4,"This was a very professional service, thank you!",2026-04-01 19:00:00,DEV-5293,192.168.1.28,completed
888,155,19,1,"This was a very professional service, thank you!",2026-04-05 14:00:00,DEV-5003,192.168.1.158,completed
889,152,18,3,"This was a very professional service, thank you!",2026-04-06 20:00:00,DEV-3451,192.168.1.75,completed
890,180,14,2,"This was a very professional service, thank you!",2026-04-01 18:00:00,DEV-4985,192.168.1.74,completed
891,130,17,4,"This was a very professional service, thank you!",2026-04-06 16:00:00,DEV-2810,192.168.1.144,completed
892,167,19,5,"This was a very professional service, thank you!",2026-04-03 19:00:00,DEV-8429,192.168.1.101,completed
893,196,14,4,"This was a very professional service, thank you!",2026-04-09 11:00:00,DEV-5205,192.168.1.118,completed
894,163,12,2,"This was a very professional service, thank you!",2026-04-05 18:00:00,DEV-3350,192.168.1.7,completed
895,188,19,3,"This was a very professional service, thank you!",2026-04-09 13:00:00,DEV-5777,192.168.1.43,completed
896,133,18,4,"This was a very professional service, thank you!",2026-04-03 10:00:00,DEV-6291,192.168.1.6,completed
897,187,15,5,"This was a very professional service, thank you!",2026-04-10 08:00:00,DEV-2977,192.168.1.161,completed
898,177,10,4,"This was a very professional service, thank you!",2026-04-04 08:00:00,DEV-2506,192.168.1.118,completed
899,185,15,3,"This was a very professional service, thank you!",2026-04-06 13:00:00,DEV-1817,192.168.1.231,completed
900,103,20,5,Good,2026-04-07 02:00:00,DEV-FRAUD,192.168.1.25,pending
901,174,15,3,"This was a very professional service, thank you!",2026-04-11 08:00:00,DEV-3161,192.168.1.228,completed
902,131,20,5,"This was a very professional service, thank you!",2026-04-04 15:00:00,DEV-6443,192.168.1.247,completed
903,182,17,5,"This was a very professional service, thank you!",2026-04-07 16:00:00,DEV-5842,192.168.1.87,completed
904,133,18,5,Good,2026-04-05 04:00:00,DEV-FRAUD,192.168.1.167,pending
905,101,11,1,"This was a very professional service, thank you!",2026-04-10 11:00:00,DEV-2782,192.168.1.148,completed
906,139,12,2,"This was a very professional service, thank you!",2026-04-09 19:00:00,DEV-1803,192.168.1.184,completed
907,139,11,5,"This was a very professional service, thank you!",2026-04-04 19:00:00,DEV-6152,192.168.1.50,completed
908,116,12,4,"This was a very professional service, thank you!",2026-04-06 16:00:00,DEV-3141,192.168.1.41,completed
909,159,13,5,Good,2026-04-01 03:00:00,DEV-FRAUD,192.168.1.219,pending
910,199,11,1,"This was a very professional service, thank you!",2026-04-07 14:00:00,DEV-3405,192.168.1.89,completed
911,163,17,5,Good,2026-04-04 01:00:00,DEV-FRAUD,192.168.1.224,completed
912,118,10,5,Good,2026-04-04 02:00:00,DEV-FRAUD,192.168.1.233,completed
913,154,12,3,"This was a very professional service, thank you!",2026-04-05 17:00:00,DEV-8007,192.168.1.26,completed
914,151,16,1,"This was a very professional service, thank you!",2026-04-06 19:00:00,DEV-5553,192.168.1.206,completed
915,135,17,1,"This was a very professional service, thank you!",2026-04-03 08:00:00,DEV-6492,192.168.1.254,completed
916,148,12,5,Good,2026-04-07 01:00:00,DEV-FRAUD,192.168.1.66,pending
917,130,20,5,Good,2026-04-04 02:00:00,DEV-FRAUD,192.168.1.159,pending
918,101,12,4,"This was a very professional service, thank you!",2026-04-04 20:00:00,DEV-4271,192.168.1.5,completed
919,161,15,1,"This was a very professional service, thank you!",2026-04-10 11:00:00,DEV-2488,192.168.1.42,completed
920,143,10,3,"This was a very professional service, thank you!",2026-04-07 18:00:00,DEV-4606,192.168.1.1,completed
921,140,17,5,Good,2026-04-09 02:00:00,DEV-FRAUD,192.168.1.143,pending
922,177,18,4,"This was a very professional service, thank you!",2026-04-11 15:00:00,DEV-8890,192.168.1.248,completed
923,113,12,4,"This was a very professional service, thank you!",2026-04-07 20:00:00,DEV-5252,192.168.1.144,completed
924,101,14,1,"This was a very professional service, thank you!",2026-04-11 16:00:00,DEV-5194,192.168.1.119,completed
925,165,16,2,"This was a very professional service, thank you!",2026-04-02 16:00:00,DEV-7203,192.168.1.188,completed
926,130,18,5,"This was a very professional service, thank you!",2026-04-10 16:00:00,DEV-3920,192.168.1.98,completed
927,143,20,1,"This was a very professional service, thank you!",2026-04-05 20:00:00,DEV-4936,192.168.1.158,completed
928,188,18,3,"This was a very professional service, thank you!",2026-04-03 16:00:00,DEV-5953,192.168.1.206,completed
929,158,10,5,Good,2026-04-02 05:00:00,DEV-FRAUD,192.168.1.55,completed
930,191,13,5,"This was a very professional service, thank you!",2026-04-02 20:00:00,DEV-4090,192.168.1.50,completed
931,132,18,5,Good,2026-04-08 04:00:00,DEV-FRAUD,192.168.1.2,pending
932,165,20,3,"This was a very professional service, thank you!",2026-04-07 10:00:00,DEV-3120,192.168.1.79,completed
933,112,15,5,Good,2026-04-02 05:00:00,DEV-FRAUD,192.168.1.140,completed
934,173,11,4,"This was a very professional service, thank you!",2026-04-10 17:00:00,DEV-2708,192.168.1.146,completed
935,118,13,5,Good,2026-04-10 03:00:00,DEV-FRAUD,192.168.1.87,completed
936,151,14,2,"This was a very professional service, thank you!",2026-04-03 19:00:00,DEV-7253,192.168.1.166,completed
937,183,20,2,"This was a very professional service, thank you!",2026-04-07 17:00:00,DEV-5791,192.168.1.162,completed
938,102,12,3,"This was a very professional service, thank you!",2026-04-08 19:00:00,DEV-7928,192.168.1.30,completed
939,179,20,5,Good,2026-04-02 03:00:00,DEV-FRAUD,192.168.1.27,pending
940,163,15,5,Good,2026-04-06 02:00:00,DEV-FRAUD,192.168.1.137,pending
941,152,16,5,Good,2026-04-08 01:00:00,DEV-FRAUD,192.168.1.150,pending
942,143,20,2,"This was a very professional service, thank you!",2026-04-04 11:00:00,DEV-8264,192.168.1.34,completed
943,149,19,3,"This was a very professional service, thank you!",2026-04-05 10:00:00,DEV-3066,192.168.1.92,completed
944,196,16,4,"This was a very professional service, thank you!",2026-04-11 17:00:00,DEV-8978,192.168.1.41,completed
945,145,16,5,Good,2026-04-01 02:00:00,DEV-FRAUD,192.168.1.117,pending
946,146,10,4,"This was a very professional service, thank you!",2026-04-11 15:00:00,DEV-7500,192.168.1.195,completed
947,120,17,1,"This was a very professional service, thank you!",2026-04-04 19:00:00,DEV-9000,192.168.1.112,completed
948,101,18,5,Good,2026-04-02 01:00:00,DEV-FRAUD,192.168.1.54,completed
949,180,14,2,"This was a very professional service, thank you!",2026-04-01 20:00:00,DEV-3983,192.168.1.57,completed
950,110,18,1,"This was a very professional service, thank you!",2026-04-09 12:00:00,DEV-6848,192.168.1.30,completed
951,154,17,2,"This was a very professional service, thank you!",2026-04-06 09:00:00,DEV-8855,192.168.1.132,completed
952,123,11,4,"This was a very professional service, thank you!",2026-04-01 09:00:00,DEV-4600,192.168.1.30,completed
953,139,12,2,"This was a very professional service, thank you!",2026-04-08 16:00:00,DEV-3342,192.168.1.134,completed
954,179,10,5,Good,2026-04-09 04:00:00,DEV-FRAUD,192.168.1.7,completed
955,152,13,5,Good,2026-04-11 01:00:00,DEV-FRAUD,192.168.1.159,completed
956,154,15,5,Good,2026-04-05 04:00:00,DEV-FRAUD,192.168.1.147,pending
957,136,13,4,"This was a very professional service, thank you!",2026-04-10 14:00:00,DEV-4641,192.168.1.135,completed
958,178,16,1,"This was a very professional service, thank you!",2026-04-04 16:00:00,DEV-2020,192.168.1.84,completed
959,158,11,1,"This was a very professional service, thank you!",2026-04-10 11:00:00,DEV-3837,192.168.1.243,completed
960,177,19,1,"This was a very professional service, thank you!",2026-04-07 13:00:00,DEV-2831,192.168.1.242,completed
961,170,20,5,Good,2026-04-05 05:00:00,DEV-FRAUD,192.168.1.35,completed
962,153,17,1,"This was a very professional service, thank you!",2026-04-09 17:00:00,DEV-6787,192.168.1.47,completed
963,174,17,5,"This was a very professional service, thank you!",2026-04-01 14:00:00,DEV-3790,192.168.1.69,completed
964,168,10,2,"This was a very professional service, thank you!",2026-04-02 18:00:00,DEV-7091,192.168.1.247,completed
965,190,12,2,"This was a very professional service, thank you!",2026-04-07 11:00:00,DEV-2726,192.168.1.173,completed
966,147,17,1,"This was a very professional service, thank you!",2026-04-08 20:00:00,DEV-5257,192.168.1.133,completed
967,184,15,5,Good,2026-04-01 05:00:00,DEV-FRAUD,192.168.1.213,pending
968,118,10,5,Good,2026-04-01 01:00:00,DEV-FRAUD,192.168.1.232,completed
969,105,12,3,"This was a very professional service, thank you!",2026-04-08 18:00:00,DEV-5171,192.168.1.28,completed
970,161,10,1,"This was a very professional service, thank you!",2026-04-08 19:00:00,DEV-7724,192.168.1.240,completed
971,117,19,2,"This was a very professional service, thank you!",2026-04-06 09:00:00,DEV-3429,192.168.1.235,completed
972,165,16,5,"This was a very professional service, thank you!",2026-04-11 20:00:00,DEV-8587,192.168.1.92,completed
973,137,12,5,Good,2026-04-02 05:00:00,DEV-FRAUD,192.168.1.248,pending
974,156,12,5,Good,2026-04-07 04:00:00,DEV-FRAUD,192.168.1.101,pending
975,185,14,4,"This was a very professional service, thank you!",2026-04-01 09:00:00,DEV-7025,192.168.1.16,completed
976,186,20,1,"This was a very professional service, thank you!",2026-04-08 12:00:00,DEV-1149,192.168.1.102,completed
977,114,18,5,Good,2026-04-10 03:00:00,DEV-FRAUD,192.168.1.190,completed
978,199,10,4,"This was a very professional service, thank you!",2026-04-01 11:00:00,DEV-6593,192.168.1.62,completed
979,151,16,3,"This was a very professional service, thank you!",2026-04-01 09:00:00,DEV-4355,192.168.1.122,completed
980,184,15,5,Good,2026-04-08 02:00:00,DEV-FRAUD,192.168.1.89,pending
981,191,20,2,"This was a very professional service, thank you!",2026-04-01 16:00:00,DEV-4787,192.168.1.21,completed
982,101,12,5,"This was a very professional service, thank you!",2026-04-11 11:00:00,DEV-5939,192.168.1.35,completed
983,148,13,5,"This was a very professional service, thank you!",2026-04-02 13:00:00,DEV-4190,192.168.1.243,completed
984,143,19,2,"This was a very professional service, thank you!",2026-04-09 20:00:00,DEV-5048,192.168.1.226,completed
985,100,19,5,Good,2026-04-08 01:00:00,DEV-FRAUD,192.168.1.15,pending
986,120,18,4,"This was a very professional service, thank you!",2026-04-05 09:00:00,DEV-1796,192.168.1.136,completed
987,193,10,1,"This was a very professional service, thank you!",2026-04-06 10:00:00,DEV-3608,192.168.1.142,completed
988,194,12,2,"This was a very professional service, thank you!",2026-04-01 13:00:00,DEV-2957,192.168.1.95,completed
989,148,10,4,"This was a very professional service, thank you!",2026-04-01 09:00:00,DEV-7079,192.168.1.85,completed
990,165,20,5,Good,2026-04-04 02:00:00,DEV-FRAUD,192.168.1.101,completed
991,100,18,5,Good,2026-04-05 03:00:00,DEV-FRAUD,192.168.1.189,completed
992,120,18,5,"This was a very professional service, thank you!",2026-04-06 10:00:00,DEV-1802,192.168.1.150,completed
993,177,15,3,"This was a very professional service, thank you!",2026-04-07 17:00:00,DEV-5612,192.168.1.156,completed
994,132,15,1,"This was a very professional service, thank you!",2026-04-08 12:00:00,DEV-6739,192.168.1.181,completed
995,191,16,1,"This was a very professional service, thank you!",2026-04-06 12:00:00,DEV-7422,192.168.1.227,completed
996,179,18,3,"This was a very professional service, thank you!",2026-04-11 11:00:00,DEV-8587,192.168.1.121,completed
997,118,13,3,"This was a very professional service, thank you!",2026-04-02 09:00:00,DEV-7442,192.168.1.22,completed
998,159,10,5,"This was a very professional service, thank you!",2026-04-06 11:00:00,DEV-8322,192.168.1.131,completed
999,148,10,4,"This was a very professional service, thank you!",2026-04-03 15:00:00,DEV-2351,192.168.1.169,completed
1000,162,13,2,"This was a very professional service, thank you!",2026-04-09 11:00:00,DEV-2916,192.168.1.28,completed
